batch_size,epochs_trained,f1_cuisine,f1_dietaryRestriction,f1_duration,f1_easyKeyWord,f1_filterType,f1_ingredient,f1_mealType,f1_recipe,final_training_loss,intent_accuracy,intent_macro_f1,intent_weighted_f1,learning_rate,max_length,merged_macro_f1,merged_weighted_f1,num_epochs,slot_accuracy,slot_macro_f1,slot_weighted_f1,training_time_seconds
16,5,0.9302325581395349,0.8549618320610687,0.7940379403794038,0.5949008498583569,0.6363636363636364,0.9180990899898888,0.6149068322981367,0.9528888888888889,0.13937391268450822,0.9305019305019305,0.9076031879289367,0.9297255352744627,2e-05,32,0.7870489534973644,0.8359693588486922,5,0.9912188974688975,0.6999879783323643,0.9906603816252632,60.52261996269226
16,5,0.8837209302325582,0.6713164777680907,0.7428571428571429,0.1187214611872146,0.3875,0.8700102354145343,0.22321428571428573,0.927743086529884,0.13688768106165217,0.9395109395109396,0.9206593695257048,0.9389874460739299,2e-05,48,0.6031354524629637,0.7018479956692621,5,0.9907049907049907,0.500556458442948,0.9894756328259707,72.8906672000885
16,5,0.9503916449086162,0.9383886255924171,0.8317880794701987,0.72,0.7021276595744681,0.9364754098360656,0.7804878048780488,0.955736224028907,0.12191210118358704,0.933933933933934,0.9120269089262077,0.9326218053718309,3e-05,32,0.8519244310360902,0.8866160987422361,5,0.9934711497211497,0.8097829743679019,0.993252094190902,60.48969841003418
16,5,0.9090909090909091,0.8218579234972677,0.7950819672131147,0.5490196078431373,0.6203208556149733,0.8776978417266187,0.44516129032258067,0.9265116279069767,0.13060913439562072,0.924924924924925,0.9006690401708308,0.9224213617322387,3e-05,48,0.7430927529019473,0.7985813259881225,5,0.9929840554840554,0.6325766908554591,0.9925318334548247,72.95785307884216
16,5,0.9503916449086162,0.9316338354577057,0.8431105047748977,0.7318435754189944,0.7533632286995515,0.9244712990936556,0.7774647887323943,0.9636363636363636,0.10942456752562256,0.9296439296439296,0.9079048681779135,0.9290602512597549,5e-05,32,0.8594894050902724,0.8896665812149356,5,0.993538181038181,0.8181682312833691,0.9932561771602273,60.27435088157654
16,5,0.9381443298969072,0.8948598130841121,0.8134228187919463,0.7184466019417476,0.7333333333333333,0.8952187182095626,0.7436619718309859,0.9101019462465245,0.1248506697144971,0.9274989274989275,0.907511546498134,0.9267643451211316,5e-05,48,0.8308986916668899,0.8564280114908558,5,0.9945570570570571,0.7882645387690013,0.9944168804117525,73.19483160972595
32,5,0.6746987951807228,0.6968973747016707,0.6146179401993356,0.0,0.0,0.7854710556186152,0.0,0.8573839662447258,0.43501004275111926,0.9077649077649078,0.8663927350741957,0.9045051492131796,1e-05,32,0.45363364149313373,0.5958840441907194,5,0.9812848562848563,0.3693140700779944,0.976259038465394,44.44666147232056
32,5,0.09852216748768473,0.5914786967418546,0.3060796645702306,0.0,0.0,0.5873015873015873,0.0,0.8478802992518704,0.4481009030271144,0.9000429000429,0.8494410199598085,0.8924304434697515,1e-05,48,0.30390780191915345,0.44682563733750863,5,0.983930358930359,0.2356789267854919,0.9783799982441594,57.02775573730469
32,5,0.851063829787234,0.7067209775967414,0.7299703264094956,0.1504424778761062,0.08403361344537816,0.8537074148296593,0.24,0.9243856332703214,0.20788447492356812,0.9279279279279279,0.9011396723541243,0.9266613539276776,2e-05,32,0.567540534151867,0.6897820472235189,5,0.9866875804375804,0.5180968762402584,0.9840960966320182,44.433347940444946
32,5,0.7969924812030075,0.6281453867660765,0.7321428571428571,0.0,0.0,0.8403041825095057,0.28688524590163933,0.9029982363315696,0.1787260001791375,0.9292149292149292,0.9057618440646511,0.9276466881004677,2e-05,48,0.523433548731832,0.6541262136967816,5,0.9895252395252395,0.4388540879633281,0.9876720376950431,57.6881959438324
